configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.593186075989587
1,1,1,0,1,0,1,13.62344227160999
10,1,0,1,1,1,0,13.618668521197929
11,1,0,1,1,1,1,13.47330885265114
12,0,0,1,1,1,1,13.444499779157915
13,1,0,1,0,1,1,13.599671411879172
14,0,1,1,1,0,0,13.572000502194555
15,0,0,1,0,0,1,13.630380476302348
16,1,1,1,1,0,1,13.607199148607073
17,0,1,0,1,0,1,13.606163482868276
18,0,1,0,0,1,0,13.589865758172134
19,0,1,0,0,0,1,13.592558044227346
2,1,0,1,1,0,0,13.61606495372224
20,1,0,0,0,0,1,13.568507557053639
21,0,0,0,0,0,1,13.586357947834687
22,1,1,0,1,0,0,13.679655593843151
23,0,1,1,0,1,0,13.636238665272382
24,1,1,1,1,1,0,13.560459796696948
25,0,1,1,0,0,1,13.595042795701387
26,1,1,1,0,0,0,13.569633494893873
27,0,0,1,0,1,0,13.602233634346993
28,1,0,0,0,1,0,13.620399187757537
29,1,1,0,0,1,1,13.567110595908757
3,1,0,1,0,0,0,13.557215386241856
4,1,1,1,1,1,1,13.642264975954225
5,1,0,0,1,1,1,13.625966207363648
6,1,0,0,1,0,1,13.603429598045395
7,0,0,0,1,1,1,13.658212603401903
8,0,0,1,1,0,1,13.60382273200394
9,0,1,1,1,1,1,13.601239093283255
