configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,99020.09711891123
1,1,1,0,1,0,1,86238.46280285007
10,1,0,1,1,1,0,83399.40651314337
11,1,0,1,1,1,1,100250.77731946463
12,0,0,1,1,1,1,84557.87940338327
13,1,0,1,0,1,1,85535.45795427581
14,0,1,1,1,0,0,86295.83333513116
15,0,0,1,0,0,1,85819.90058794356
16,1,1,1,1,0,1,99099.75797857107
17,0,1,0,1,0,1,84479.82309249206
18,0,1,0,0,1,0,84986.22330827061
19,0,1,0,0,0,1,84717.05942342586
2,1,0,1,1,0,0,84956.53411323433
20,1,0,0,0,0,1,86146.16350645207
21,0,0,0,0,0,1,85933.89346190878
22,1,1,0,1,0,0,85710.06633016322
23,0,1,1,0,1,0,79837.69316330673
24,1,1,1,1,1,0,85487.95025969103
25,0,1,1,0,0,1,86355.00282596747
26,1,1,1,0,0,0,84784.79964546388
27,0,0,1,0,1,0,85217.91328259233
28,1,0,0,0,1,0,83335.65978716906
29,1,1,0,0,1,1,85805.85772565052
3,1,0,1,0,0,0,85737.03542422816
4,1,1,1,1,1,1,84971.28947585545
5,1,0,0,1,1,1,85826.92742603758
6,1,0,0,1,0,1,85547.78772137736
7,0,0,0,1,1,1,86609.8488736086
8,0,0,1,1,0,1,85164.05535220745
9,0,1,1,1,1,1,84228.44303554593
