configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.35695116985835
1,1,1,0,1,0,1,10.328496604778348
10,1,0,1,1,1,0,10.34850797731198
11,1,0,1,1,1,1,10.372962811490693
12,0,0,1,1,1,1,10.297234961272153
13,1,0,1,0,1,1,10.354626192404574
14,0,1,1,1,0,0,10.347499938454204
15,0,0,1,0,0,1,10.329176057313344
16,1,1,1,1,0,1,10.273086894216556
17,0,1,0,1,0,1,10.286978385255297
18,0,1,0,0,1,0,10.345894745182392
19,0,1,0,0,0,1,10.30441078123464
2,1,0,1,1,0,0,10.238402009872033
20,1,0,0,0,0,1,10.353632059416505
21,0,0,0,0,0,1,10.331075365215131
22,1,1,0,1,0,0,10.374430711219745
23,0,1,1,0,1,0,10.355273509646944
24,1,1,1,1,1,0,10.354901130837721
25,0,1,1,0,0,1,10.325512437854789
26,1,1,1,0,0,0,10.30997307463219
27,0,0,1,0,1,0,10.323142177475104
28,1,0,0,0,1,0,10.348524636778524
29,1,1,0,0,1,1,10.3353006297091
3,1,0,1,0,0,0,10.345424226219693
4,1,1,1,1,1,1,10.325265683872148
5,1,0,0,1,1,1,10.313994693736587
6,1,0,0,1,0,1,10.36486231554644
7,0,0,0,1,1,1,10.354458080215908
8,0,0,1,1,0,1,10.357192293663106
9,0,1,1,1,1,1,10.313023689199438
