configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.013803939217184109
1,1,1,0,1,0,1,0.013840241923093664
10,1,0,1,1,1,0,0.013823475320133905
11,1,0,1,1,1,1,0.013886547587843277
12,0,0,1,1,1,1,0.013754578814370344
13,1,0,1,0,1,1,0.013848025207503485
14,0,1,1,1,0,0,0.013847466770839076
15,0,0,1,0,0,1,0.013899019589985158
16,1,1,1,1,0,1,0.013785607098464945
17,0,1,0,1,0,1,0.013748015104993535
18,0,1,0,0,1,0,0.013972346620397796
19,0,1,0,0,0,1,0.01370113792537407
2,1,0,1,1,0,0,0.013882977039560148
20,1,0,0,0,0,1,0.013781264762110751
21,0,0,0,0,0,1,0.013897814499808748
22,1,1,0,1,0,0,0.013867663484154344
23,0,1,1,0,1,0,0.013897123603090351
24,1,1,1,1,1,0,0.013905824939286509
25,0,1,1,0,0,1,0.013931561107301248
26,1,1,1,0,0,0,0.013940111538061005
27,0,0,1,0,1,0,0.0140589519169847
28,1,0,0,0,1,0,0.013786878374183723
29,1,1,0,0,1,1,0.013920453817930112
3,1,0,1,0,0,0,0.013941155887868277
4,1,1,1,1,1,1,0.013730985959281959
5,1,0,0,1,1,1,0.01391307053942724
6,1,0,0,1,0,1,0.013868260451016306
7,0,0,0,1,1,1,0.013852892284423362
8,0,0,1,1,0,1,0.01386263381029742
9,0,1,1,1,1,1,0.013946051427686488
