configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,10.700880577870448
1,1,1,0,1,0,1,10.656394974654859
10,1,0,1,1,1,0,10.707754723647614
11,1,0,1,1,1,1,10.669069561626051
12,0,0,1,1,1,1,10.59274053777069
13,1,0,1,0,1,1,10.726477037815519
14,0,1,1,1,0,0,10.695174375891071
15,0,0,1,0,0,1,10.64747085963075
16,1,1,1,1,0,1,10.71172946644854
17,0,1,0,1,0,1,10.703385787576613
18,0,1,0,0,1,0,10.677634708124373
19,0,1,0,0,0,1,10.60836709813035
2,1,0,1,1,0,0,10.681378135894152
20,1,0,0,0,0,1,10.682425398418458
21,0,0,0,0,0,1,10.667327041770289
22,1,1,0,1,0,0,10.661738736390538
23,0,1,1,0,1,0,10.509683648130745
24,1,1,1,1,1,0,10.649984034675496
25,0,1,1,0,0,1,10.68406150472719
26,1,1,1,0,0,0,10.683031785837748
27,0,0,1,0,1,0,10.671890521503977
28,1,0,0,0,1,0,10.674927252739273
29,1,1,0,0,1,1,10.715281577726364
3,1,0,1,0,0,0,10.730906879426488
4,1,1,1,1,1,1,10.638014125947688
5,1,0,0,1,1,1,10.626233426969787
6,1,0,0,1,0,1,10.674691351657351
7,0,0,0,1,1,1,10.667804839656554
8,0,0,1,1,0,1,10.692523015740164
9,0,1,1,1,1,1,10.740579821246689
