configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14777004,9.736
1,50%,xz,-3,1,14777004,9.734
10,100%,xz,-9,1,13374160,27.46
11,50%,lzma,-6,16,13497551,24.442
12,75%,xz,-3,32,14777004,9.692
13,50%,lzma,-3,16,14775082,9.729
14,50%,lzma,-6,32,13497551,24.402
15,50%,xz,-6,32,13503600,24.375
16,75%,lzma,-3,16,14775082,9.668
17,75%,lzma,-6,32,13497551,24.375
18,100%,lzma,-6,1,13497551,24.324
19,75%,lzma,-3,1,14775082,9.643
2,75%,xz,-9,16,13374160,27.479
20,75%,lzma,-6,1,13497551,24.376
21,75%,lzma,-6,16,13497551,24.495
22,100%,xz,-9,32,13374160,27.413
23,100%,xz,-9,16,13374160,27.401
24,50%,lzma,-9,32,13365111,27.441
25,50%,lzma,-3,32,14775082,9.656
26,100%,xz,-3,1,14777004,9.757
27,100%,lzma,-9,16,13365111,27.385
28,100%,lzma,-3,1,14775082,9.771
29,50%,lzma,-6,1,13497551,24.545
3,100%,xz,-6,32,13503600,24.338
4,50%,lzma,-3,1,14775082,9.663
5,75%,xz,-3,1,14777004,9.7
6,100%,lzma,-6,16,13497551,24.439
7,75%,xz,-6,32,13503600,24.363
8,50%,xz,-3,32,14777004,9.669
9,75%,xz,-9,32,13374160,27.442
