configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853736,2.847
1,50%,xz,-3,1,4853736,2.852
10,100%,xz,-9,1,4415072,3.554
11,50%,lzma,-6,16,4414351,3.689
12,75%,xz,-3,32,4853736,2.845
13,50%,lzma,-3,16,4852943,2.813
14,50%,lzma,-6,32,4414351,3.699
15,50%,xz,-6,32,4415072,3.654
16,75%,lzma,-3,16,4852943,2.836
17,75%,lzma,-6,32,4414351,3.697
18,100%,lzma,-6,1,4414351,3.691
19,75%,lzma,-3,1,4852943,2.871
2,75%,xz,-9,16,4415072,3.634
20,75%,lzma,-6,1,4414351,3.687
21,75%,lzma,-6,16,4414351,3.694
22,100%,xz,-9,32,4415072,3.567
23,100%,xz,-9,16,4415072,3.555
24,50%,lzma,-9,32,4414351,3.592
25,50%,lzma,-3,32,4852943,2.841
26,100%,xz,-3,1,4853736,2.894
27,100%,lzma,-9,16,4414351,3.609
28,100%,lzma,-3,1,4852943,2.803
29,50%,lzma,-6,1,4414351,3.647
3,100%,xz,-6,32,4415072,3.628
4,50%,lzma,-3,1,4852943,2.843
5,75%,xz,-3,1,4853736,2.841
6,100%,lzma,-6,16,4414351,3.685
7,75%,xz,-6,32,4415072,3.641
8,50%,xz,-3,32,4853736,2.834
9,75%,xz,-9,32,4415072,3.577
