configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4244480,3.059
1,50%,xz,-3,1,4244480,3.032
10,100%,xz,-9,1,3763616,8.562
11,50%,lzma,-6,16,3786768,8.187
12,75%,xz,-3,32,4244480,3.049
13,50%,lzma,-3,16,4243773,3.038
14,50%,lzma,-6,32,3786768,8.25
15,50%,xz,-6,32,3787400,8.291
16,75%,lzma,-3,16,4243773,3.05
17,75%,lzma,-6,32,3786768,8.217
18,100%,lzma,-6,1,3786768,8.2
19,75%,lzma,-3,1,4243773,3.018
2,75%,xz,-9,16,3763616,8.607
20,75%,lzma,-6,1,3786768,8.202
21,75%,lzma,-6,16,3786768,8.219
22,100%,xz,-9,32,3763616,8.488
23,100%,xz,-9,16,3763616,8.555
24,50%,lzma,-9,32,3762987,8.516
25,50%,lzma,-3,32,4243773,3.107
26,100%,xz,-3,1,4244480,3.009
27,100%,lzma,-9,16,3762987,8.512
28,100%,lzma,-3,1,4243773,3.025
29,50%,lzma,-6,1,3786768,8.219
3,100%,xz,-6,32,3787400,8.215
4,50%,lzma,-3,1,4243773,3.035
5,75%,xz,-3,1,4244480,3.056
6,100%,lzma,-6,16,3786768,8.184
7,75%,xz,-6,32,3787400,8.207
8,50%,xz,-3,32,4244480,3.061
9,75%,xz,-9,32,3763616,8.459
