configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001844,2.65
1,50%,xz,-3,1,3001844,2.674
10,100%,xz,-9,1,2750272,5.384
11,50%,lzma,-6,16,2749760,5.242
12,75%,xz,-3,32,3001844,2.646
13,50%,lzma,-3,16,3001334,2.671
14,50%,lzma,-6,32,2749760,5.241
15,50%,xz,-6,32,2750228,5.257
16,75%,lzma,-3,16,3001334,2.642
17,75%,lzma,-6,32,2749760,5.221
18,100%,lzma,-6,1,2749760,5.23
19,75%,lzma,-3,1,3001334,2.612
2,75%,xz,-9,16,2750272,5.357
20,75%,lzma,-6,1,2749760,5.288
21,75%,lzma,-6,16,2749760,5.259
22,100%,xz,-9,32,2750272,5.326
23,100%,xz,-9,16,2750272,5.356
24,50%,lzma,-9,32,2749803,5.344
25,50%,lzma,-3,32,3001334,2.654
26,100%,xz,-3,1,3001844,2.65
27,100%,lzma,-9,16,2749803,5.361
28,100%,lzma,-3,1,3001334,2.618
29,50%,lzma,-6,1,2749760,5.292
3,100%,xz,-6,32,2750228,5.242
4,50%,lzma,-3,1,3001334,2.668
5,75%,xz,-3,1,3001844,2.614
6,100%,lzma,-6,16,2749760,5.209
7,75%,xz,-6,32,2750228,5.23
8,50%,xz,-3,32,3001844,2.626
9,75%,xz,-9,32,2750272,5.362
