configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.384
1,50%,xz,-3,1,10362252,12.386
10,100%,xz,-9,1,8385868,34.636
11,50%,lzma,-6,16,8627467,29.885
12,75%,xz,-3,32,10362252,12.472
13,50%,lzma,-3,16,10360607,12.416
14,50%,lzma,-6,32,8627467,30.078
15,50%,xz,-6,32,8628848,29.994
16,75%,lzma,-3,16,10360607,12.533
17,75%,lzma,-6,32,8627467,30.063
18,100%,lzma,-6,1,8627467,29.884
19,75%,lzma,-3,1,10360607,12.441
2,75%,xz,-9,16,8385868,34.676
20,75%,lzma,-6,1,8627467,30.04
21,75%,lzma,-6,16,8627467,30.057
22,100%,xz,-9,32,8385868,34.66
23,100%,xz,-9,16,8385868,34.55
24,50%,lzma,-9,32,8384529,34.322
25,50%,lzma,-3,32,10360607,12.399
26,100%,xz,-3,1,10362252,12.517
27,100%,lzma,-9,16,8384529,34.405
28,100%,lzma,-3,1,10360607,12.372
29,50%,lzma,-6,1,8627467,29.92
3,100%,xz,-6,32,8628848,30.05
4,50%,lzma,-3,1,10360607,12.544
5,75%,xz,-3,1,10362252,12.372
6,100%,lzma,-6,16,8627467,30.068
7,75%,xz,-6,32,8628848,29.969
8,50%,xz,-3,32,10362252,12.468
9,75%,xz,-9,32,8385868,34.471
