configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914796,3.463
1,50%,xz,-3,1,4914796,3.467
10,100%,xz,-9,1,4489868,4.322
11,50%,lzma,-6,16,4489170,4.324
12,75%,xz,-3,32,4914796,3.578
13,50%,lzma,-3,16,4913990,3.529
14,50%,lzma,-6,32,4489170,4.34
15,50%,xz,-6,32,4489912,4.332
16,75%,lzma,-3,16,4913990,3.501
17,75%,lzma,-6,32,4489170,4.311
18,100%,lzma,-6,1,4489170,4.342
19,75%,lzma,-3,1,4913990,3.539
2,75%,xz,-9,16,4489868,4.328
20,75%,lzma,-6,1,4489170,4.302
21,75%,lzma,-6,16,4489170,4.336
22,100%,xz,-9,32,4489868,4.286
23,100%,xz,-9,16,4489868,4.293
24,50%,lzma,-9,32,4489124,4.312
25,50%,lzma,-3,32,4913990,3.496
26,100%,xz,-3,1,4914796,3.509
27,100%,lzma,-9,16,4489124,4.34
28,100%,lzma,-3,1,4913990,3.473
29,50%,lzma,-6,1,4489170,4.278
3,100%,xz,-6,32,4489912,4.313
4,50%,lzma,-3,1,4913990,3.493
5,75%,xz,-3,1,4914796,3.537
6,100%,lzma,-6,16,4489170,4.365
7,75%,xz,-6,32,4489912,4.283
8,50%,xz,-3,32,4914796,3.533
9,75%,xz,-9,32,4489868,4.34
