configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,63.18582242834936
1,1,1,0,1,0,1,65.79539240130646
10,1,0,1,1,1,0,55.387690462431024
11,1,0,1,1,1,1,64.98914275783693
12,0,0,1,1,1,1,57.98734009953226
13,1,0,1,0,1,1,63.38257961490574
14,0,1,1,1,0,0,64.3739598448821
15,0,0,1,0,0,1,62.984636422173004
16,1,1,1,1,0,1,43.18883249082752
17,0,1,0,1,0,1,47.19257097379285
18,0,1,0,0,1,0,56.18709381331366
19,0,1,0,0,0,1,46.19095867413104
2,1,0,1,1,0,0,65.57787192751975
20,1,0,0,0,0,1,60.37398242393943
21,0,0,0,0,0,1,48.19209453025958
22,1,1,0,1,0,0,64.78601659913444
23,0,1,1,0,1,0,57.191462870201256
24,1,1,1,1,1,0,98.59306610740956
25,0,1,1,0,0,1,48.98532417322487
26,1,1,1,0,0,0,69.78723668207044
27,0,0,1,0,1,0,71.7757638654047
28,1,0,0,0,1,0,50.755302170575455
29,1,1,0,0,1,1,60.57859346358496
3,1,0,1,0,0,0,44.38944569905393
4,1,1,1,1,1,1,49.98520468932023
5,1,0,0,1,1,1,55.58448738120958
6,1,0,0,1,0,1,59.38440491890167
7,0,0,0,1,1,1,60.77886543805587
8,0,0,1,1,0,1,73.78691424493584
9,0,1,1,1,1,1,53.791338421862896
