configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,131263.39707046348
1,1,1,0,1,0,1,129706.22836337976
10,1,0,1,1,1,0,129477.49357467939
11,1,0,1,1,1,1,128578.00441794025
12,0,0,1,1,1,1,126536.1488470026
13,1,0,1,0,1,1,129105.22333912586
14,0,1,1,1,0,0,129891.55354194785
15,0,0,1,0,0,1,129088.55733210096
16,1,1,1,1,0,1,127859.08905513411
17,0,1,0,1,0,1,129884.80516629801
18,0,1,0,0,1,0,127813.00446195198
19,0,1,0,0,0,1,128543.95689149863
2,1,0,1,1,0,0,128374.15417479168
20,1,0,0,0,0,1,130940.44043126545
21,0,0,0,0,0,1,128158.79387195912
22,1,1,0,1,0,0,130825.66694925012
23,0,1,1,0,1,0,129484.53501456055
24,1,1,1,1,1,0,129857.81867433348
25,0,1,1,0,0,1,129367.27758207385
26,1,1,1,0,0,0,129469.27952935328
27,0,0,1,0,1,0,129530.4908298889
28,1,0,0,0,1,0,130524.10649722895
29,1,1,0,0,1,1,129890.5412408963
3,1,0,1,0,0,0,125963.78037459108
4,1,1,1,1,1,1,130633.23152650155
5,1,0,0,1,1,1,130299.27136647452
6,1,0,0,1,0,1,127009.44823285405
7,0,0,0,1,1,1,130023.45623150414
8,0,0,1,1,0,1,127433.0148357516
9,0,1,1,1,1,1,130128.18927925901
