configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,12937042.022389427
1,1,1,0,1,0,1,12253522.413880913
10,1,0,1,1,1,0,12727226.440895606
11,1,0,1,1,1,1,13010639.422805445
12,0,0,1,1,1,1,12662901.471776467
13,1,0,1,0,1,1,12501318.714105874
14,0,1,1,1,0,0,12760432.783226192
15,0,0,1,0,0,1,13059572.337265275
16,1,1,1,1,0,1,12875945.966714915
17,0,1,0,1,0,1,12730815.781819746
18,0,1,0,0,1,0,12716428.227798436
19,0,1,0,0,0,1,12776546.403266585
2,1,0,1,1,0,0,12080205.05978966
20,1,0,0,0,0,1,12830014.498968447
21,0,0,0,0,0,1,12767520.992200335
22,1,1,0,1,0,0,12674792.952155525
23,0,1,1,0,1,0,12623083.620595733
24,1,1,1,1,1,0,12741478.288290055
25,0,1,1,0,0,1,12778893.543581553
26,1,1,1,0,0,0,12801929.233119978
27,0,0,1,0,1,0,12822360.016272333
28,1,0,0,0,1,0,13004914.982112262
29,1,1,0,0,1,1,12648200.874785114
3,1,0,1,0,0,0,12102945.422952736
4,1,1,1,1,1,1,12197716.24778762
5,1,0,0,1,1,1,12956304.428759558
6,1,0,0,1,0,1,12772589.835834667
7,0,0,0,1,1,1,12665356.664340518
8,0,0,1,1,0,1,12768105.528976468
9,0,1,1,1,1,1,12671319.374089232
