configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,82.98499644541867
1,1,1,0,1,0,1,104.78806195716871
10,1,0,1,1,1,0,92.58209904746856
11,1,0,1,1,1,1,82.78030169874413
12,0,0,1,1,1,1,97.56911832030515
13,1,0,1,0,1,1,88.98335664195706
14,0,1,1,1,0,0,78.37952952421873
15,0,0,1,0,0,1,86.79094430230425
16,1,1,1,1,0,1,87.78451058112007
17,0,1,0,1,0,1,81.58223218933504
18,0,1,0,0,1,0,84.18431262375353
19,0,1,0,0,0,1,90.17583168678696
2,1,0,1,1,0,0,99.78310719891012
20,1,0,0,0,0,1,85.7805302729512
21,0,0,0,0,0,1,76.77697429365682
22,1,1,0,1,0,0,82.3882467893107
23,0,1,1,0,1,0,76.98537516526521
24,1,1,1,1,1,0,63.383912440446004
25,0,1,1,0,0,1,102.98039317161856
26,1,1,1,0,0,0,78.9158446956275
27,0,0,1,0,1,0,86.77895362186862
28,1,0,0,0,1,0,98.38858698294314
29,1,1,0,0,1,1,102.77232657784023
3,1,0,1,0,0,0,93.96636348104269
4,1,1,1,1,1,1,103.98256923554695
5,1,0,0,1,1,1,88.7822241828821
6,1,0,0,1,0,1,80.59005380121202
7,0,0,0,1,1,1,90.37202000925696
8,0,0,1,1,0,1,117.77751634279664
9,0,1,1,1,1,1,75.38094360699901
