configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.06985152641594157
1,1,1,0,1,0,1,0.0135913937339657
10,1,0,1,1,1,0,0.013447528109469793
11,1,0,1,1,1,1,0.013526462948917385
12,0,0,1,1,1,1,0.06827045136980152
13,1,0,1,0,1,1,0.013461262196074728
14,0,1,1,1,0,0,0.06891404245427718
15,0,0,1,0,0,1,0.06625542538042628
16,1,1,1,1,0,1,0.013576309479821714
17,0,1,0,1,0,1,0.06889381310848415
18,0,1,0,0,1,0,0.07049830439540061
19,0,1,0,0,0,1,0.06880403094015852
2,1,0,1,1,0,0,0.01360933431151852
20,1,0,0,0,0,1,0.013465011960773626
21,0,0,0,0,0,1,0.06776695814054358
22,1,1,0,1,0,0,0.013548378585331429
23,0,1,1,0,1,0,0.07076777641998197
24,1,1,1,1,1,0,0.01366144332142048
25,0,1,1,0,0,1,0.0690414294487606
26,1,1,1,0,0,0,0.013476317334857213
27,0,0,1,0,1,0,0.06888014115841297
28,1,0,0,0,1,0,0.013525451362472695
29,1,1,0,0,1,1,0.013439182756933314
3,1,0,1,0,0,0,0.013465553158246768
4,1,1,1,1,1,1,0.013513699489310887
5,1,0,0,1,1,1,0.013562999973128192
6,1,0,0,1,0,1,0.013532194618058612
7,0,0,0,1,1,1,0.06769544497485144
8,0,0,1,1,0,1,0.06883803616310337
9,0,1,1,1,1,1,0.06757555584601607
