configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.10312126010301527
1,1,1,0,1,0,1,0.015804696530322085
10,1,0,1,1,1,0,0.015826161044544852
11,1,0,1,1,1,1,0.015710248457879234
12,0,0,1,1,1,1,0.10354439238103992
13,1,0,1,0,1,1,0.015711328176956668
14,0,1,1,1,0,0,0.10396110459799426
15,0,0,1,0,0,1,0.10453857351451794
16,1,1,1,1,0,1,0.015881628780278538
17,0,1,0,1,0,1,0.101628110156872
18,0,1,0,0,1,0,0.10365382539444176
19,0,1,0,0,0,1,0.10289435611046896
2,1,0,1,1,0,0,0.015805013451269008
20,1,0,0,0,0,1,0.01578273880337834
21,0,0,0,0,0,1,0.10431702789303036
22,1,1,0,1,0,0,0.015770394840112792
23,0,1,1,0,1,0,0.10517432095154647
24,1,1,1,1,1,0,0.015879047240368538
25,0,1,1,0,0,1,0.1047680914730823
26,1,1,1,0,0,0,0.01576560819978612
27,0,0,1,0,1,0,0.10428928321710487
28,1,0,0,0,1,0,0.015766700633968678
29,1,1,0,0,1,1,0.015762650565146374
3,1,0,1,0,0,0,0.015668692460449274
4,1,1,1,1,1,1,0.015804067518123598
5,1,0,0,1,1,1,0.01570935656831609
6,1,0,0,1,0,1,0.015716285103235084
7,0,0,0,1,1,1,0.1036277755043349
8,0,0,1,1,0,1,0.10450464833201577
9,0,1,1,1,1,1,0.1044498384690286
