configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.0710168237899648
1,1,1,0,1,0,1,0.013891505755265408
10,1,0,1,1,1,0,0.013950160452977749
11,1,0,1,1,1,1,0.013802241049848868
12,0,0,1,1,1,1,0.06619750650629544
13,1,0,1,0,1,1,0.013902228194008541
14,0,1,1,1,0,0,0.07031501953290087
15,0,0,1,0,0,1,0.06800800686468128
16,1,1,1,1,0,1,0.013643178726327051
17,0,1,0,1,0,1,0.0694488155473399
18,0,1,0,0,1,0,0.06842951467254091
19,0,1,0,0,0,1,0.06616258716454805
2,1,0,1,1,0,0,0.013802924720719955
20,1,0,0,0,0,1,0.013917018837057293
21,0,0,0,0,0,1,0.06793810811998817
22,1,1,0,1,0,0,0.013915711717087718
23,0,1,1,0,1,0,0.06817512938449984
24,1,1,1,1,1,0,0.013921215045142786
25,0,1,1,0,0,1,0.06854800984360163
26,1,1,1,0,0,0,0.013976164578463285
27,0,0,1,0,1,0,0.06902642517927278
28,1,0,0,0,1,0,0.01383727333364459
29,1,1,0,0,1,1,0.01388209593129352
3,1,0,1,0,0,0,0.013962844831049162
4,1,1,1,1,1,1,0.013821863684074516
5,1,0,0,1,1,1,0.013856614444003532
6,1,0,0,1,0,1,0.01383326215123464
7,0,0,0,1,1,1,0.06654548943437498
8,0,0,1,1,0,1,0.0680636676794303
9,0,1,1,1,1,1,0.06830843562856366
