configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,24784.375929414102
1,1,1,0,1,0,1,27197.71104063882
10,1,0,1,1,1,0,26859.77051012076
11,1,0,1,1,1,1,31167.892084290444
12,0,0,1,1,1,1,26504.529624112758
13,1,0,1,0,1,1,27103.20901994796
14,0,1,1,1,0,0,27198.376800872524
15,0,0,1,0,0,1,26634.917844595908
16,1,1,1,1,0,1,26745.190546110043
17,0,1,0,1,0,1,26603.598402719952
18,0,1,0,0,1,0,26699.06152798729
19,0,1,0,0,0,1,26453.346877446933
2,1,0,1,1,0,0,27023.375219564918
20,1,0,0,0,0,1,27138.80958325644
21,0,0,0,0,0,1,26999.589606237983
22,1,1,0,1,0,0,27201.70609100603
23,0,1,1,0,1,0,27036.45324991686
24,1,1,1,1,1,0,26733.67908891621
25,0,1,1,0,0,1,27253.377374791165
26,1,1,1,0,0,0,26261.745565704263
27,0,0,1,0,1,0,26510.92382616257
28,1,0,0,0,1,0,26811.1609500803
29,1,1,0,0,1,1,26994.924954108632
3,1,0,1,0,0,0,26014.1621098526
4,1,1,1,1,1,1,27392.23211081801
5,1,0,0,1,1,1,26591.784202352843
6,1,0,0,1,0,1,26818.20741737981
7,0,0,0,1,1,1,26990.69900512284
8,0,0,1,1,0,1,26845.277244600744
9,0,1,1,1,1,1,26502.984236024982
