configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,27380.232020086143
1,1,1,0,1,0,1,28610.256777054576
10,1,0,1,1,1,0,28263.437851526513
11,1,0,1,1,1,1,32360.36502491748
12,0,0,1,1,1,1,25184.79342173196
13,1,0,1,0,1,1,27585.978598797803
14,0,1,1,1,0,0,25198.8821775866
15,0,0,1,0,0,1,24981.51367987689
16,1,1,1,1,0,1,27823.764277069047
17,0,1,0,1,0,1,23885.78771745024
18,0,1,0,0,1,0,25096.68497888114
19,0,1,0,0,0,1,24980.952024081642
2,1,0,1,1,0,0,28049.704075622
20,1,0,0,0,0,1,28104.018593618704
21,0,0,0,0,0,1,24966.544829927894
22,1,1,0,1,0,0,26061.348414166947
23,0,1,1,0,1,0,24899.840392023092
24,1,1,1,1,1,0,26899.219384653457
25,0,1,1,0,0,1,25170.97383980689
26,1,1,1,0,0,0,28391.023893885715
27,0,0,1,0,1,0,25278.82544465454
28,1,0,0,0,1,0,27344.444292530865
29,1,1,0,0,1,1,27964.518618776496
3,1,0,1,0,0,0,28010.498334775875
4,1,1,1,1,1,1,27695.30730712988
5,1,0,0,1,1,1,28386.268993962236
6,1,0,0,1,0,1,27923.523055056805
7,0,0,0,1,1,1,25047.025790922457
8,0,0,1,1,0,1,24793.470391637657
9,0,1,1,1,1,1,25114.3960741176
