configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.10058717154593964
1,1,1,0,1,0,1,0.01611208685055266
10,1,0,1,1,1,0,0.016250662032730432
11,1,0,1,1,1,1,0.01616326403268711
12,0,0,1,1,1,1,0.1020317076332225
13,1,0,1,0,1,1,0.0160170055741877
14,0,1,1,1,0,0,0.10051501693367144
15,0,0,1,0,0,1,0.09663692148325367
16,1,1,1,1,0,1,0.016104237570301598
17,0,1,0,1,0,1,0.0999136816772495
18,0,1,0,0,1,0,0.09940197650762768
19,0,1,0,0,0,1,0.10106568751815584
2,1,0,1,1,0,0,0.016311525706901354
20,1,0,0,0,0,1,0.016002493965552738
21,0,0,0,0,0,1,0.1029389936367632
22,1,1,0,1,0,0,0.016214329711755092
23,0,1,1,0,1,0,0.09924657582576486
24,1,1,1,1,1,0,0.01617209289856548
25,0,1,1,0,0,1,0.10194930347786728
26,1,1,1,0,0,0,0.01630035545703461
27,0,0,1,0,1,0,0.09901227218614822
28,1,0,0,0,1,0,0.016186794274678718
29,1,1,0,0,1,1,0.016105939529335284
3,1,0,1,0,0,0,0.0161846546871972
4,1,1,1,1,1,1,0.016143105369878983
5,1,0,0,1,1,1,0.016176553091566452
6,1,0,0,1,0,1,0.016063853912616912
7,0,0,0,1,1,1,0.09796893354567626
8,0,0,1,1,0,1,0.10059736784692724
9,0,1,1,1,1,1,0.10223494867256074
