configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.55884032162425
1,1,1,0,1,0,1,13.604066124425454
10,1,0,1,1,1,0,13.597685518231295
11,1,0,1,1,1,1,13.659321031843858
12,0,0,1,1,1,1,13.599286250640652
13,1,0,1,0,1,1,13.583632938044806
14,0,1,1,1,0,0,13.614630252057037
15,0,0,1,0,0,1,13.624570819419787
16,1,1,1,1,0,1,13.629637118105626
17,0,1,0,1,0,1,13.44759715734824
18,0,1,0,0,1,0,13.554211682575653
19,0,1,0,0,0,1,13.543332070196131
2,1,0,1,1,0,0,13.648040240455066
20,1,0,0,0,0,1,13.569825435280626
21,0,0,0,0,0,1,13.568041288417994
22,1,1,0,1,0,0,13.578409514845744
23,0,1,1,0,1,0,13.611059644055528
24,1,1,1,1,1,0,13.678269342130566
25,0,1,1,0,0,1,13.602123796503479
26,1,1,1,0,0,0,13.626290673895884
27,0,0,1,0,1,0,13.592012014975035
28,1,0,0,0,1,0,13.536324409506815
29,1,1,0,0,1,1,13.596832283437498
3,1,0,1,0,0,0,13.572302192649019
4,1,1,1,1,1,1,13.588655409456216
5,1,0,0,1,1,1,13.63269311313787
6,1,0,0,1,0,1,13.641260769535055
7,0,0,0,1,1,1,13.625929149500616
8,0,0,1,1,0,1,13.579432874778009
9,0,1,1,1,1,1,12.289600522064688
