configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.686
1,50%,xz,-3,1,1677976,1.682
10,100%,xz,-9,1,1317152,4.77
11,50%,lzma,-6,16,1316901,4.72
12,75%,xz,-3,32,1677984,1.721
13,50%,lzma,-3,16,1677670,1.685
14,50%,lzma,-6,32,1316901,4.73
15,50%,xz,-6,32,1317160,4.747
16,75%,lzma,-3,16,1677670,1.694
17,75%,lzma,-6,32,1316901,4.69
18,100%,lzma,-6,1,1316901,4.7
19,75%,lzma,-3,1,1677670,1.673
2,75%,xz,-9,16,1317160,4.807
20,75%,lzma,-6,1,1316901,4.731
21,75%,lzma,-6,16,1316901,4.74
22,100%,xz,-9,32,1317160,4.818
23,100%,xz,-9,16,1317160,4.838
24,50%,lzma,-9,32,1316901,4.797
25,50%,lzma,-3,32,1677670,1.673
26,100%,xz,-3,1,1677976,1.691
27,100%,lzma,-9,16,1316901,4.754
28,100%,lzma,-3,1,1677670,1.663
29,50%,lzma,-6,1,1316901,4.724
3,100%,xz,-6,32,1317160,4.747
4,50%,lzma,-3,1,1677670,1.711
5,75%,xz,-3,1,1677976,1.687
6,100%,lzma,-6,16,1316901,4.68
7,75%,xz,-6,32,1317160,4.762
8,50%,xz,-3,32,1677984,1.736
9,75%,xz,-9,32,1317160,4.819
