configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.275
1,50%,xz,-3,1,3272440,2.247
10,100%,xz,-9,1,2849908,5.546
11,50%,lzma,-6,16,2849620,5.469
12,75%,xz,-3,32,3272448,2.268
13,50%,lzma,-3,16,3271884,2.289
14,50%,lzma,-6,32,2849620,5.439
15,50%,xz,-6,32,2850112,5.476
16,75%,lzma,-3,16,3271884,2.229
17,75%,lzma,-6,32,2849620,5.446
18,100%,lzma,-6,1,2849620,5.438
19,75%,lzma,-3,1,3271884,2.257
2,75%,xz,-9,16,2849916,5.569
20,75%,lzma,-6,1,2849620,5.436
21,75%,lzma,-6,16,2849620,5.414
22,100%,xz,-9,32,2849916,5.564
23,100%,xz,-9,16,2849916,5.599
24,50%,lzma,-9,32,2849422,5.513
25,50%,lzma,-3,32,3271884,2.221
26,100%,xz,-3,1,3272440,2.294
27,100%,lzma,-9,16,2849422,5.5
28,100%,lzma,-3,1,3271884,2.212
29,50%,lzma,-6,1,2849620,5.416
3,100%,xz,-6,32,2850112,5.487
4,50%,lzma,-3,1,3271884,2.307
5,75%,xz,-3,1,3272440,2.26
6,100%,lzma,-6,16,2849620,5.452
7,75%,xz,-6,32,2850112,5.48
8,50%,xz,-3,32,3272448,2.294
9,75%,xz,-9,32,2849916,5.553
