configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.03
1,50%,xz,-3,1,3382412,3.977
10,100%,xz,-9,1,2830604,7.907
11,50%,lzma,-6,16,2831189,7.804
12,75%,xz,-3,32,3382420,4.019
13,50%,lzma,-3,16,3381840,3.935
14,50%,lzma,-6,32,2831189,7.764
15,50%,xz,-6,32,2831684,7.852
16,75%,lzma,-3,16,3381840,3.931
17,75%,lzma,-6,32,2831189,7.75
18,100%,lzma,-6,1,2831189,7.807
19,75%,lzma,-3,1,3381840,3.972
2,75%,xz,-9,16,2830612,8.016
20,75%,lzma,-6,1,2831189,7.773
21,75%,lzma,-6,16,2831189,7.774
22,100%,xz,-9,32,2830612,8.018
23,100%,xz,-9,16,2830612,7.991
24,50%,lzma,-9,32,2830116,7.886
25,50%,lzma,-3,32,3381840,3.976
26,100%,xz,-3,1,3382412,3.979
27,100%,lzma,-9,16,2830116,7.956
28,100%,lzma,-3,1,3381840,3.996
29,50%,lzma,-6,1,2831189,7.748
3,100%,xz,-6,32,2831684,7.831
4,50%,lzma,-3,1,3381840,3.983
5,75%,xz,-3,1,3382412,3.999
6,100%,lzma,-6,16,2831189,7.745
7,75%,xz,-6,32,2831684,7.789
8,50%,xz,-3,32,3382420,3.993
9,75%,xz,-9,32,2830612,7.982
