configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.162
1,50%,xz,-3,1,14777004,9.736
10,100%,xz,-9,1,13374160,27.031
11,50%,lzma,-6,16,13497551,23.944
12,75%,xz,-3,32,14838428,3.164
13,50%,lzma,-3,16,14775082,9.701
14,50%,lzma,-6,32,13497551,23.976
15,50%,xz,-6,32,13577880,12.732
16,75%,lzma,-3,16,14775082,9.667
17,75%,lzma,-6,32,13497551,23.981
18,100%,lzma,-6,1,13497551,23.867
19,75%,lzma,-3,1,14775082,9.707
2,75%,xz,-9,16,13374168,27.211
20,75%,lzma,-6,1,13497551,23.938
21,75%,lzma,-6,16,13497551,23.869
22,100%,xz,-9,32,13374168,27.231
23,100%,xz,-9,16,13374168,27.265
24,50%,lzma,-9,32,13365111,27.151
25,50%,lzma,-3,32,14775082,9.681
26,100%,xz,-3,1,14777004,9.761
27,100%,lzma,-9,16,13365111,27.032
28,100%,lzma,-3,1,14775082,9.674
29,50%,lzma,-6,1,13497551,23.963
3,100%,xz,-6,32,13577880,12.758
4,50%,lzma,-3,1,14775082,9.659
5,75%,xz,-3,1,14777004,9.754
6,100%,lzma,-6,16,13497551,23.835
7,75%,xz,-6,32,13577880,12.726
8,50%,xz,-3,32,14838428,3.176
9,75%,xz,-9,32,13374168,27.203
