configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2149748,1.277
1,50%,xz,-3,1,2131652,2.553
10,100%,xz,-9,1,1738884,11.549
11,50%,lzma,-6,16,1778958,11.063
12,75%,xz,-3,32,2149748,1.245
13,50%,lzma,-3,16,2131278,2.517
14,50%,lzma,-6,32,1778958,11.167
15,50%,xz,-6,32,1797072,8.365
16,75%,lzma,-3,16,2131278,2.525
17,75%,lzma,-6,32,1778958,11.053
18,100%,lzma,-6,1,1778958,11.128
19,75%,lzma,-3,1,2131278,2.526
2,75%,xz,-9,16,1738892,11.539
20,75%,lzma,-6,1,1778958,11.093
21,75%,lzma,-6,16,1778958,11.081
22,100%,xz,-9,32,1738892,11.589
23,100%,xz,-9,16,1738892,11.546
24,50%,lzma,-9,32,1738572,11.468
25,50%,lzma,-3,32,2131278,2.522
26,100%,xz,-3,1,2131652,2.578
27,100%,lzma,-9,16,1738572,11.462
28,100%,lzma,-3,1,2131278,2.503
29,50%,lzma,-6,1,1778958,11.084
3,100%,xz,-6,32,1797072,8.383
4,50%,lzma,-3,1,2131278,2.516
5,75%,xz,-3,1,2131652,2.558
6,100%,lzma,-6,16,1778958,11.092
7,75%,xz,-6,32,1797072,8.375
8,50%,xz,-3,32,2149748,1.285
9,75%,xz,-9,32,1738892,11.568
