configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.06544563517819987
1,1,1,0,1,0,1,0.013645162967401356
10,1,0,1,1,1,0,0.013575820640259554
11,1,0,1,1,1,1,0.0137265988148759
12,0,0,1,1,1,1,0.0657543456730937
13,1,0,1,0,1,1,0.013594112586989143
14,0,1,1,1,0,0,0.06881888493757443
15,0,0,1,0,0,1,0.06649144302959717
16,1,1,1,1,0,1,0.01370139395177902
17,0,1,0,1,0,1,0.0681035388271136
18,0,1,0,0,1,0,0.0684153361775149
19,0,1,0,0,0,1,0.06567203137378058
2,1,0,1,1,0,0,0.013663136184293065
20,1,0,0,0,0,1,0.013660040308582356
21,0,0,0,0,0,1,0.06705198159309689
22,1,1,0,1,0,0,0.013711614272696349
23,0,1,1,0,1,0,0.06787960204407413
24,1,1,1,1,1,0,0.013647714115393313
25,0,1,1,0,0,1,0.06787837816557905
26,1,1,1,0,0,0,0.013756108000116094
27,0,0,1,0,1,0,0.06910943397145303
28,1,0,0,0,1,0,0.013746953560102335
29,1,1,0,0,1,1,0.01371984604968022
3,1,0,1,0,0,0,0.013773425490252771
4,1,1,1,1,1,1,0.013657176438289528
5,1,0,0,1,1,1,0.013584380365347292
6,1,0,0,1,0,1,0.013696983960265632
7,0,0,0,1,1,1,0.06752492582763334
8,0,0,1,1,0,1,0.06472089823195804
9,0,1,1,1,1,1,0.06768974523256505
