configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,25315.04574428766
1,1,1,0,1,0,1,27447.869633598388
10,1,0,1,1,1,0,32178.241716516124
11,1,0,1,1,1,1,26166.160351463863
12,0,0,1,1,1,1,27254.56582113919
13,1,0,1,0,1,1,27499.573756606773
14,0,1,1,1,0,0,26873.485007282714
15,0,0,1,0,0,1,26955.122416688457
16,1,1,1,1,0,1,25909.420665353922
17,0,1,0,1,0,1,27250.70374942433
18,0,1,0,0,1,0,27742.021394646894
19,0,1,0,0,0,1,27660.45136324534
2,1,0,1,1,0,0,27643.323722671117
20,1,0,0,0,0,1,27246.917011340167
21,0,0,0,0,0,1,27714.803585186994
22,1,1,0,1,0,0,27144.113527540416
23,0,1,1,0,1,0,27775.77174981807
24,1,1,1,1,1,0,27884.124731266747
25,0,1,1,0,0,1,27620.646986035
26,1,1,1,0,0,0,27499.19564852728
27,0,0,1,0,1,0,27557.850818330386
28,1,0,0,0,1,0,27397.410396769297
29,1,1,0,0,1,1,27359.70626619353
3,1,0,1,0,0,0,27318.5976817438
4,1,1,1,1,1,1,27316.95590770147
5,1,0,0,1,1,1,27600.064032148555
6,1,0,0,1,0,1,27762.58547406003
7,0,0,0,1,1,1,27664.966193411317
8,0,0,1,1,0,1,27854.99802229514
9,0,1,1,1,1,1,27636.3716760354
