configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.868
1,50%,xz,-3,1,4853736,2.867
10,100%,xz,-9,1,4415072,3.548
11,50%,lzma,-6,16,4414351,3.818
12,75%,xz,-3,32,4853744,2.874
13,50%,lzma,-3,16,4852943,2.821
14,50%,lzma,-6,32,4414351,3.57
15,50%,xz,-6,32,4415080,3.619
16,75%,lzma,-3,16,4852943,2.786
17,75%,lzma,-6,32,4414351,3.594
18,100%,lzma,-6,1,4414351,3.664
19,75%,lzma,-3,1,4852943,2.796
2,75%,xz,-9,16,4415080,3.568
20,75%,lzma,-6,1,4414351,3.615
21,75%,lzma,-6,16,4414351,3.61
22,100%,xz,-9,32,4415080,3.586
23,100%,xz,-9,16,4415080,3.563
24,50%,lzma,-9,32,4414351,3.532
25,50%,lzma,-3,32,4852943,2.836
26,100%,xz,-3,1,4853736,2.82
27,100%,lzma,-9,16,4414351,3.563
28,100%,lzma,-3,1,4852943,2.83
29,50%,lzma,-6,1,4414351,3.609
3,100%,xz,-6,32,4415080,3.659
4,50%,lzma,-3,1,4852943,2.823
5,75%,xz,-3,1,4853736,2.823
6,100%,lzma,-6,16,4414351,3.598
7,75%,xz,-6,32,4415080,3.645
8,50%,xz,-3,32,4853744,2.903
9,75%,xz,-9,32,4415080,3.537
