configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.469
1,50%,xz,-3,1,515648,0.47
10,100%,xz,-9,1,453260,1.459
11,50%,lzma,-6,16,453144,1.397
12,75%,xz,-3,32,515656,0.45
13,50%,lzma,-3,16,515524,0.428
14,50%,lzma,-6,32,453144,1.439
15,50%,xz,-6,32,453268,1.451
16,75%,lzma,-3,16,515524,0.441
17,75%,lzma,-6,32,453144,1.395
18,100%,lzma,-6,1,453144,1.401
19,75%,lzma,-3,1,515524,0.428
2,75%,xz,-9,16,453268,1.504
20,75%,lzma,-6,1,453144,1.427
21,75%,lzma,-6,16,453144,1.425
22,100%,xz,-9,32,453268,1.51
23,100%,xz,-9,16,453268,1.498
24,50%,lzma,-9,32,453144,1.447
25,50%,lzma,-3,32,515524,0.427
26,100%,xz,-3,1,515648,0.445
27,100%,lzma,-9,16,453144,1.48
28,100%,lzma,-3,1,515524,0.428
29,50%,lzma,-6,1,453144,1.453
3,100%,xz,-6,32,453268,1.459
4,50%,lzma,-3,1,515524,0.429
5,75%,xz,-3,1,515648,0.467
6,100%,lzma,-6,16,453144,1.437
7,75%,xz,-6,32,453268,1.422
8,50%,xz,-3,32,515656,0.476
9,75%,xz,-9,32,453268,1.506
