configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.048
1,50%,xz,-3,1,3382412,4.001
10,100%,xz,-9,1,2830604,7.937
11,50%,lzma,-6,16,2831189,7.805
12,75%,xz,-3,32,3382420,3.977
13,50%,lzma,-3,16,3381840,3.99
14,50%,lzma,-6,32,2831189,7.796
15,50%,xz,-6,32,2831684,7.867
16,75%,lzma,-3,16,3381840,3.998
17,75%,lzma,-6,32,2831189,7.77
18,100%,lzma,-6,1,2831189,7.795
19,75%,lzma,-3,1,3381840,3.979
2,75%,xz,-9,16,2830612,7.981
20,75%,lzma,-6,1,2831189,7.81
21,75%,lzma,-6,16,2831189,7.794
22,100%,xz,-9,32,2830612,7.982
23,100%,xz,-9,16,2830612,7.955
24,50%,lzma,-9,32,2830116,7.937
25,50%,lzma,-3,32,3381840,3.985
26,100%,xz,-3,1,3382412,4.007
27,100%,lzma,-9,16,2830116,7.946
28,100%,lzma,-3,1,3381840,4.038
29,50%,lzma,-6,1,2831189,7.806
3,100%,xz,-6,32,2831684,7.796
4,50%,lzma,-3,1,3381840,3.993
5,75%,xz,-3,1,3382412,3.986
6,100%,lzma,-6,16,2831189,7.812
7,75%,xz,-6,32,2831684,7.849
8,50%,xz,-3,32,3382420,3.998
9,75%,xz,-9,32,2830612,8.021
