configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10432656,5.343
1,50%,xz,-3,1,10362252,12.442
10,100%,xz,-9,1,8385868,34.042
11,50%,lzma,-6,16,8627467,28.996
12,75%,xz,-3,32,10432656,5.195
13,50%,lzma,-3,16,10360607,12.32
14,50%,lzma,-6,32,8627467,29.119
15,50%,xz,-6,32,8712308,18.334
16,75%,lzma,-3,16,10360607,12.44
17,75%,lzma,-6,32,8627467,29.083
18,100%,lzma,-6,1,8627467,29.269
19,75%,lzma,-3,1,10360607,12.592
2,75%,xz,-9,16,8385876,34.117
20,75%,lzma,-6,1,8627467,29.324
21,75%,lzma,-6,16,8627467,29.163
22,100%,xz,-9,32,8385876,34.002
23,100%,xz,-9,16,8385876,33.842
24,50%,lzma,-9,32,8384529,33.838
25,50%,lzma,-3,32,10360607,12.354
26,100%,xz,-3,1,10362252,12.293
27,100%,lzma,-9,16,8384529,33.606
28,100%,lzma,-3,1,10360607,12.398
29,50%,lzma,-6,1,8627467,29.111
3,100%,xz,-6,32,8712308,18.404
4,50%,lzma,-3,1,10360607,12.398
5,75%,xz,-3,1,10362252,12.43
6,100%,lzma,-6,16,8627467,29.181
7,75%,xz,-6,32,8712308,18.502
8,50%,xz,-3,32,10432656,5.265
9,75%,xz,-9,32,8385876,34.13
