configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.450567357541047
1,1,1,0,1,0,1,13.562275029644027
10,1,0,1,1,1,0,13.573192059014676
11,1,0,1,1,1,1,13.592297223415814
12,0,0,1,1,1,1,13.578277885176771
13,1,0,1,0,1,1,13.557027834374027
14,0,1,1,1,0,0,13.594724447544555
15,0,0,1,0,0,1,13.399363273981665
16,1,1,1,1,0,1,13.58934942315023
17,0,1,0,1,0,1,13.573535377420836
18,0,1,0,0,1,0,13.588585640378136
19,0,1,0,0,0,1,13.547027004760475
2,1,0,1,1,0,0,13.566363286860973
20,1,0,0,0,0,1,13.588467442542848
21,0,0,0,0,0,1,13.553362155379627
22,1,1,0,1,0,0,13.575562139496729
23,0,1,1,0,1,0,13.609815336896313
24,1,1,1,1,1,0,13.590445016786216
25,0,1,1,0,0,1,13.541193949845152
26,1,1,1,0,0,0,13.519717356687545
27,0,0,1,0,1,0,13.593350221428453
28,1,0,0,0,1,0,13.58336419137631
29,1,1,0,0,1,1,13.537214380413113
3,1,0,1,0,0,0,13.576682123125286
4,1,1,1,1,1,1,13.570270470612847
5,1,0,0,1,1,1,13.572575302864989
6,1,0,0,1,0,1,13.564473453065656
7,0,0,0,1,1,1,13.591760244081238
8,0,0,1,1,0,1,13.508344751898456
9,0,1,1,1,1,1,13.586970280623353
