configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.454
1,50%,xz,-3,1,515648,0.474
10,100%,xz,-9,1,453260,1.548
11,50%,lzma,-6,16,453144,1.494
12,75%,xz,-3,32,515656,0.475
13,50%,lzma,-3,16,515524,0.445
14,50%,lzma,-6,32,453144,1.523
15,50%,xz,-6,32,453268,1.529
16,75%,lzma,-3,16,515524,0.439
17,75%,lzma,-6,32,453144,1.492
18,100%,lzma,-6,1,453144,1.526
19,75%,lzma,-3,1,515524,0.466
2,75%,xz,-9,16,453268,1.55
20,75%,lzma,-6,1,453144,1.495
21,75%,lzma,-6,16,453144,1.525
22,100%,xz,-9,32,453268,1.57
23,100%,xz,-9,16,453268,1.589
24,50%,lzma,-9,32,453144,1.58
25,50%,lzma,-3,32,515524,0.468
26,100%,xz,-3,1,515648,0.471
27,100%,lzma,-9,16,453144,1.541
28,100%,lzma,-3,1,515524,0.458
29,50%,lzma,-6,1,453144,1.494
3,100%,xz,-6,32,453268,1.527
4,50%,lzma,-3,1,515524,0.463
5,75%,xz,-3,1,515648,0.444
6,100%,lzma,-6,16,453144,1.536
7,75%,xz,-6,32,453268,1.523
8,50%,xz,-3,32,515656,0.448
9,75%,xz,-9,32,453268,1.55
