configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.299
1,50%,xz,-3,1,3272440,2.277
10,100%,xz,-9,1,2849908,5.908
11,50%,lzma,-6,16,2849620,5.868
12,75%,xz,-3,32,3272448,2.309
13,50%,lzma,-3,16,3271884,2.291
14,50%,lzma,-6,32,2849620,5.843
15,50%,xz,-6,32,2850112,5.834
16,75%,lzma,-3,16,3271884,2.273
17,75%,lzma,-6,32,2849620,5.836
18,100%,lzma,-6,1,2849620,5.879
19,75%,lzma,-3,1,3271884,2.273
2,75%,xz,-9,16,2849916,5.926
20,75%,lzma,-6,1,2849620,5.855
21,75%,lzma,-6,16,2849620,5.86
22,100%,xz,-9,32,2849916,5.917
23,100%,xz,-9,16,2849916,5.887
24,50%,lzma,-9,32,2849422,5.913
25,50%,lzma,-3,32,3271884,2.291
26,100%,xz,-3,1,3272440,2.314
27,100%,lzma,-9,16,2849422,5.935
28,100%,lzma,-3,1,3271884,2.289
29,50%,lzma,-6,1,2849620,5.906
3,100%,xz,-6,32,2850112,5.829
4,50%,lzma,-3,1,3271884,2.259
5,75%,xz,-3,1,3272440,2.273
6,100%,lzma,-6,16,2849620,5.861
7,75%,xz,-6,32,2850112,5.854
8,50%,xz,-3,32,3272448,2.326
9,75%,xz,-9,32,2849916,5.894
