configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.918
1,50%,xz,-3,1,4853736,2.906
10,100%,xz,-9,1,4415072,3.711
11,50%,lzma,-6,16,4414351,3.78
12,75%,xz,-3,32,4853744,2.92
13,50%,lzma,-3,16,4852943,2.875
14,50%,lzma,-6,32,4414351,3.778
15,50%,xz,-6,32,4415080,3.809
16,75%,lzma,-3,16,4852943,2.895
17,75%,lzma,-6,32,4414351,3.808
18,100%,lzma,-6,1,4414351,3.806
19,75%,lzma,-3,1,4852943,2.854
2,75%,xz,-9,16,4415080,3.71
20,75%,lzma,-6,1,4414351,3.797
21,75%,lzma,-6,16,4414351,3.771
22,100%,xz,-9,32,4415080,3.716
23,100%,xz,-9,16,4415080,3.709
24,50%,lzma,-9,32,4414351,3.699
25,50%,lzma,-3,32,4852943,2.915
26,100%,xz,-3,1,4853736,2.894
27,100%,lzma,-9,16,4414351,3.709
28,100%,lzma,-3,1,4852943,2.926
29,50%,lzma,-6,1,4414351,3.782
3,100%,xz,-6,32,4415080,3.791
4,50%,lzma,-3,1,4852943,2.863
5,75%,xz,-3,1,4853736,2.881
6,100%,lzma,-6,16,4414351,3.739
7,75%,xz,-6,32,4415080,3.79
8,50%,xz,-3,32,4853744,2.933
9,75%,xz,-9,32,4415080,3.721
