configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.593
1,50%,xz,-3,1,4914796,3.578
10,100%,xz,-9,1,4489868,4.453
11,50%,lzma,-6,16,4489170,4.461
12,75%,xz,-3,32,4914804,3.534
13,50%,lzma,-3,16,4913990,3.555
14,50%,lzma,-6,32,4489170,4.495
15,50%,xz,-6,32,4489920,4.534
16,75%,lzma,-3,16,4913990,3.53
17,75%,lzma,-6,32,4489170,4.467
18,100%,lzma,-6,1,4489170,4.52
19,75%,lzma,-3,1,4913990,3.535
2,75%,xz,-9,16,4489876,4.478
20,75%,lzma,-6,1,4489170,4.422
21,75%,lzma,-6,16,4489170,4.497
22,100%,xz,-9,32,4489876,4.461
23,100%,xz,-9,16,4489876,4.498
24,50%,lzma,-9,32,4489124,4.468
25,50%,lzma,-3,32,4913990,3.531
26,100%,xz,-3,1,4914796,3.562
27,100%,lzma,-9,16,4489124,4.473
28,100%,lzma,-3,1,4913990,3.488
29,50%,lzma,-6,1,4489170,4.497
3,100%,xz,-6,32,4489920,4.458
4,50%,lzma,-3,1,4913990,3.503
5,75%,xz,-3,1,4914796,3.562
6,100%,lzma,-6,16,4489170,4.51
7,75%,xz,-6,32,4489920,4.482
8,50%,xz,-3,32,4914804,3.561
9,75%,xz,-9,32,4489876,4.5
