configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.757
1,50%,xz,-3,1,1677976,1.754
10,100%,xz,-9,1,1317152,5.219
11,50%,lzma,-6,16,1316901,5.124
12,75%,xz,-3,32,1677984,1.759
13,50%,lzma,-3,16,1677670,1.755
14,50%,lzma,-6,32,1316901,5.155
15,50%,xz,-6,32,1317160,5.213
16,75%,lzma,-3,16,1677670,1.718
17,75%,lzma,-6,32,1316901,5.132
18,100%,lzma,-6,1,1316901,5.147
19,75%,lzma,-3,1,1677670,1.718
2,75%,xz,-9,16,1317160,5.232
20,75%,lzma,-6,1,1316901,5.191
21,75%,lzma,-6,16,1316901,5.188
22,100%,xz,-9,32,1317160,5.231
23,100%,xz,-9,16,1317160,5.255
24,50%,lzma,-9,32,1316901,5.221
25,50%,lzma,-3,32,1677670,1.71
26,100%,xz,-3,1,1677976,1.745
27,100%,lzma,-9,16,1316901,5.245
28,100%,lzma,-3,1,1677670,1.741
29,50%,lzma,-6,1,1316901,5.132
3,100%,xz,-6,32,1317160,5.165
4,50%,lzma,-3,1,1677670,1.718
5,75%,xz,-3,1,1677976,1.757
6,100%,lzma,-6,16,1316901,5.143
7,75%,xz,-6,32,1317160,5.174
8,50%,xz,-3,32,1677984,1.753
9,75%,xz,-9,32,1317160,5.252
