configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,99.3802312645208
1,1,1,0,1,0,1,83.18735788412258
10,1,0,1,1,1,0,89.37375754106823
11,1,0,1,1,1,1,102.18809326818621
12,0,0,1,1,1,1,82.57200813878416
13,1,0,1,0,1,1,63.78934791885398
14,0,1,1,1,0,0,89.37880143976244
15,0,0,1,0,0,1,80.77603383153824
16,1,1,1,1,0,1,83.77754749998145
17,0,1,0,1,0,1,85.38079886582851
18,0,1,0,0,1,0,85.97876768088724
19,0,1,0,0,0,1,84.17263483670257
2,1,0,1,1,0,0,84.38103811250605
20,1,0,0,0,0,1,93.3709704984172
21,0,0,0,0,0,1,79.98754571516702
22,1,1,0,1,0,0,94.76845518247107
23,0,1,1,0,1,0,84.98682148453176
24,1,1,1,1,1,0,92.58502801956793
25,0,1,1,0,0,1,82.17123942526548
26,1,1,1,0,0,0,86.7759986265399
27,0,0,1,0,1,0,76.98629911788022
28,1,0,0,0,1,0,78.58318946839228
29,1,1,0,0,1,1,117.77058804400423
3,1,0,1,0,0,0,76.17716156895693
4,1,1,1,1,1,1,85.97367288396845
5,1,0,0,1,1,1,94.78543925039322
6,1,0,0,1,0,1,81.17603477266383
7,0,0,0,1,1,1,77.38622246649696
8,0,0,1,1,0,1,92.17805048887516
9,0,1,1,1,1,1,88.97863987668984
