configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,41095.94670677631
1,1,1,0,1,0,1,39638.77972809383
10,1,0,1,1,1,0,39931.334077919615
11,1,0,1,1,1,1,40514.45251807451
12,0,0,1,1,1,1,38925.80352589928
13,1,0,1,0,1,1,36119.96451574686
14,0,1,1,1,0,0,40873.31561066369
15,0,0,1,0,0,1,41763.08719422634
16,1,1,1,1,0,1,40811.82890048852
17,0,1,0,1,0,1,37815.17530548044
18,0,1,0,0,1,0,43988.5084420546
19,0,1,0,0,0,1,39024.57299312232
2,1,0,1,1,0,0,40612.501502662555
20,1,0,0,0,0,1,35240.45265656628
21,0,0,0,0,0,1,39745.61218377893
22,1,1,0,1,0,0,39642.063876843196
23,0,1,1,0,1,0,40341.889444665656
24,1,1,1,1,1,0,40456.691314231575
25,0,1,1,0,0,1,40582.80149571973
26,1,1,1,0,0,0,39990.194404332055
27,0,0,1,0,1,0,37225.63312426177
28,1,0,0,0,1,0,37566.88313956961
29,1,1,0,0,1,1,40663.54777255251
3,1,0,1,0,0,0,40884.461737663216
4,1,1,1,1,1,1,39409.75225847438
5,1,0,0,1,1,1,40895.46342534677
6,1,0,0,1,0,1,40388.78241957079
7,0,0,0,1,1,1,47476.86571026104
8,0,0,1,1,0,1,39793.50355137123
9,0,1,1,1,1,1,39315.19225522165
