configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.013684627326985985
1,1,1,0,1,0,1,0.01380390305947705
10,1,0,1,1,1,0,0.013792638596278772
11,1,0,1,1,1,1,0.013680650522379163
12,0,0,1,1,1,1,0.01377268278234731
13,1,0,1,0,1,1,0.013871649415079696
14,0,1,1,1,0,0,0.01379331028424566
15,0,0,1,0,0,1,0.013626650464895355
16,1,1,1,1,0,1,0.013869931559570612
17,0,1,0,1,0,1,0.013804680828646491
18,0,1,0,0,1,0,0.013909810474972974
19,0,1,0,0,0,1,0.01393665927452814
2,1,0,1,1,0,0,0.013647029289487644
20,1,0,0,0,0,1,0.013822937787242673
21,0,0,0,0,0,1,0.013654745356492764
22,1,1,0,1,0,0,0.013715597736380376
23,0,1,1,0,1,0,0.01365140266254546
24,1,1,1,1,1,0,0.01390892322124213
25,0,1,1,0,0,1,0.013775861794560182
26,1,1,1,0,0,0,0.01377390703930012
27,0,0,1,0,1,0,0.013642790317981242
28,1,0,0,0,1,0,0.01381762584893139
29,1,1,0,0,1,1,0.013786216247884104
3,1,0,1,0,0,0,0.013796940856832349
4,1,1,1,1,1,1,0.013743973831298129
5,1,0,0,1,1,1,0.01370866560122336
6,1,0,0,1,0,1,0.013827734028278207
7,0,0,0,1,1,1,0.013775737660805677
8,0,0,1,1,0,1,0.013731965552692307
9,0,1,1,1,1,1,0.013859564001296336
