configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,111,3.152
1,tiff,1,1,0,1,111,3.164
10,png,1,0,1,1,111,3.177
11,png,1,0,0,1,111,3.165
12,png,0,1,0,0,111,3.169
13,png,0,0,0,0,111,3.222
14,png,0,0,0,1,111,3.17
15,png,0,1,1,0,111,3.146
2,tiff,1,0,1,1,111,3.177
3,tiff,1,0,0,1,111,3.149
4,tiff,0,1,0,0,111,3.173
5,tiff,0,0,0,0,111,3.164
6,tiff,0,0,0,1,111,3.183
7,tiff,0,1,1,0,111,3.173
8,png,1,1,1,1,111,3.147
9,png,1,1,0,1,111,3.172
