configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.481973347810454
1,1,1,0,1,0,1,13.635989715832007
10,1,0,1,1,1,0,13.407585884721513
11,1,0,1,1,1,1,13.658822778512961
12,0,0,1,1,1,1,13.597981076814117
13,1,0,1,0,1,1,13.589188669453225
14,0,1,1,1,0,0,13.618940127306747
15,0,0,1,0,0,1,13.569446594736457
16,1,1,1,1,0,1,13.681266565723801
17,0,1,0,1,0,1,13.448363563659035
18,0,1,0,0,1,0,13.579062089072385
19,0,1,0,0,0,1,13.657282579508731
2,1,0,1,1,0,0,13.614950622207587
20,1,0,0,0,0,1,13.57537739114311
21,0,0,0,0,0,1,13.62123954842928
22,1,1,0,1,0,0,13.626871956775894
23,0,1,1,0,1,0,13.661710090659806
24,1,1,1,1,1,0,13.605236108447649
25,0,1,1,0,0,1,13.655399363940715
26,1,1,1,0,0,0,13.616527100958784
27,0,0,1,0,1,0,13.554171598016676
28,1,0,0,0,1,0,13.615672102544055
29,1,1,0,0,1,1,13.657619188927645
3,1,0,1,0,0,0,13.612312186977995
4,1,1,1,1,1,1,13.683172790890492
5,1,0,0,1,1,1,13.642684751486886
6,1,0,0,1,0,1,13.620974692048119
7,0,0,0,1,1,1,13.546876501236017
8,0,0,1,1,0,1,13.616216262713756
9,0,1,1,1,1,1,13.466859710677793
