configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,0.09914742920498454
1,1,1,0,1,0,1,0.016187816951798342
10,1,0,1,1,1,0,0.016250079510671585
11,1,0,1,1,1,1,0.01619389981522206
12,0,0,1,1,1,1,0.09951254077099432
13,1,0,1,0,1,1,0.016203344714985017
14,0,1,1,1,0,0,0.0999461315916082
15,0,0,1,0,0,1,0.09854978239938768
16,1,1,1,1,0,1,0.01614456000339061
17,0,1,0,1,0,1,0.09699115441097496
18,0,1,0,0,1,0,0.10059579826950504
19,0,1,0,0,0,1,0.1000879406625756
2,1,0,1,1,0,0,0.016213532993390217
20,1,0,0,0,0,1,0.01628439284897467
21,0,0,0,0,0,1,0.10074813121901677
22,1,1,0,1,0,0,0.01621520042189497
23,0,1,1,0,1,0,0.10024572969524996
24,1,1,1,1,1,0,0.01618677060450321
25,0,1,1,0,0,1,0.09973897484637358
26,1,1,1,0,0,0,0.01610074321323559
27,0,0,1,0,1,0,0.1012325676580944
28,1,0,0,0,1,0,0.016284891351653903
29,1,1,0,0,1,1,0.01631939642343772
3,1,0,1,0,0,0,0.016281200876006697
4,1,1,1,1,1,1,0.01596103701342535
5,1,0,0,1,1,1,0.0162590722876778
6,1,0,0,1,0,1,0.016260068866324875
7,0,0,0,1,1,1,0.10070572252862338
8,0,0,1,1,0,1,0.09828489336117308
9,0,1,1,1,1,1,0.1001686908261011
