configurationID,jitless,experimental-wasm-modules,experimental-vm-modules,preserve-symlinks-main,no-warnings,node-memory-debug,ops
0,0,0,0,0,0,0,13.527596364009195
1,1,1,0,1,0,1,13.528608097990508
10,1,0,1,1,1,0,13.594623526915804
11,1,0,1,1,1,1,13.565878785255206
12,0,0,1,1,1,1,13.611538485180331
13,1,0,1,0,1,1,13.601296539852305
14,0,1,1,1,0,0,13.63236119254524
15,0,0,1,0,0,1,13.677579615921495
16,1,1,1,1,0,1,13.58221712264298
17,0,1,0,1,0,1,13.559561233751392
18,0,1,0,0,1,0,13.58864614803293
19,0,1,0,0,0,1,13.571719540916146
2,1,0,1,1,0,0,13.630001724638193
20,1,0,0,0,0,1,13.603647443961794
21,0,0,0,0,0,1,13.65718349657991
22,1,1,0,1,0,0,13.581772548536351
23,0,1,1,0,1,0,13.652679938643901
24,1,1,1,1,1,0,13.611882698200526
25,0,1,1,0,0,1,13.65904706060073
26,1,1,1,0,0,0,13.596443031139511
27,0,0,1,0,1,0,13.610124169530794
28,1,0,0,0,1,0,13.606044036063569
29,1,1,0,0,1,1,13.614268100814204
3,1,0,1,0,0,0,13.52388095034776
4,1,1,1,1,1,1,13.661944307459734
5,1,0,0,1,1,1,13.493187246328134
6,1,0,0,1,0,1,13.667531879806411
7,0,0,0,1,1,1,13.579883462040314
8,0,0,1,1,0,1,13.636821244694723
9,0,1,1,1,1,1,13.638358773270815
