configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618072,1.832
1,50%,xz,-3,1,2618064,1.796
10,100%,xz,-9,1,2426816,2.953
11,50%,lzma,-6,16,2426397,2.928
12,75%,xz,-3,32,2618072,1.832
13,50%,lzma,-3,16,2617615,1.797
14,50%,lzma,-6,32,2426397,2.876
15,50%,xz,-6,32,2426824,2.944
16,75%,lzma,-3,16,2617615,1.784
17,75%,lzma,-6,32,2426397,2.908
18,100%,lzma,-6,1,2426397,2.957
19,75%,lzma,-3,1,2617615,1.798
2,75%,xz,-9,16,2426824,3.001
20,75%,lzma,-6,1,2426397,2.875
21,75%,lzma,-6,16,2426397,2.907
22,100%,xz,-9,32,2426824,2.978
23,100%,xz,-9,16,2426824,2.977
24,50%,lzma,-9,32,2426397,2.936
25,50%,lzma,-3,32,2617615,1.796
26,100%,xz,-3,1,2618064,1.793
27,100%,lzma,-9,16,2426397,2.943
28,100%,lzma,-3,1,2617615,1.774
29,50%,lzma,-6,1,2426397,2.902
3,100%,xz,-6,32,2426824,2.953
4,50%,lzma,-3,1,2617615,1.792
5,75%,xz,-3,1,2618064,1.838
6,100%,lzma,-6,16,2426397,2.9
7,75%,xz,-6,32,2426824,2.926
8,50%,xz,-3,32,2618072,1.817
9,75%,xz,-9,32,2426824,2.97
