configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2149748,1.295
1,50%,xz,-3,1,2131652,2.54
10,100%,xz,-9,1,1738884,11.53
11,50%,lzma,-6,16,1778958,11.048
12,75%,xz,-3,32,2149748,1.274
13,50%,lzma,-3,16,2131278,2.453
14,50%,lzma,-6,32,1778958,11.062
15,50%,xz,-6,32,1797072,8.378
16,75%,lzma,-3,16,2131278,2.47
17,75%,lzma,-6,32,1778958,11.061
18,100%,lzma,-6,1,1778958,11.142
19,75%,lzma,-3,1,2131278,2.492
2,75%,xz,-9,16,1738892,11.555
20,75%,lzma,-6,1,1778958,11.16
21,75%,lzma,-6,16,1778958,11.081
22,100%,xz,-9,32,1738892,11.576
23,100%,xz,-9,16,1738892,11.544
24,50%,lzma,-9,32,1738572,11.448
25,50%,lzma,-3,32,2131278,2.46
26,100%,xz,-3,1,2131652,2.536
27,100%,lzma,-9,16,1738572,11.38
28,100%,lzma,-3,1,2131278,2.521
29,50%,lzma,-6,1,1778958,11.045
3,100%,xz,-6,32,1797072,8.408
4,50%,lzma,-3,1,2131278,2.514
5,75%,xz,-3,1,2131652,2.574
6,100%,lzma,-6,16,1778958,11.011
7,75%,xz,-6,32,1797072,8.426
8,50%,xz,-3,32,2149748,1.251
9,75%,xz,-9,32,1738892,11.497
