configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.484
1,50%,xz,-3,1,515648,0.442
10,100%,xz,-9,1,453260,1.491
11,50%,lzma,-6,16,453144,1.433
12,75%,xz,-3,32,515656,0.45
13,50%,lzma,-3,16,515524,0.451
14,50%,lzma,-6,32,453144,1.437
15,50%,xz,-6,32,453268,1.457
16,75%,lzma,-3,16,515524,0.444
17,75%,lzma,-6,32,453144,1.393
18,100%,lzma,-6,1,453144,1.398
19,75%,lzma,-3,1,515524,0.424
2,75%,xz,-9,16,453268,1.507
20,75%,lzma,-6,1,453144,1.432
21,75%,lzma,-6,16,453144,1.402
22,100%,xz,-9,32,453268,1.476
23,100%,xz,-9,16,453268,1.504
24,50%,lzma,-9,32,453144,1.443
25,50%,lzma,-3,32,515524,0.456
26,100%,xz,-3,1,515648,0.475
27,100%,lzma,-9,16,453144,1.446
28,100%,lzma,-3,1,515524,0.45
29,50%,lzma,-6,1,453144,1.434
3,100%,xz,-6,32,453268,1.425
4,50%,lzma,-3,1,515524,0.428
5,75%,xz,-3,1,515648,0.445
6,100%,lzma,-6,16,453144,1.453
7,75%,xz,-6,32,453268,1.452
8,50%,xz,-3,32,515656,0.483
9,75%,xz,-9,32,453268,1.504
