configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.715
1,50%,xz,-3,1,1677976,1.682
10,100%,xz,-9,1,1317152,4.779
11,50%,lzma,-6,16,1316901,4.692
12,75%,xz,-3,32,1677984,1.72
13,50%,lzma,-3,16,1677670,1.691
14,50%,lzma,-6,32,1316901,4.732
15,50%,xz,-6,32,1317160,4.754
16,75%,lzma,-3,16,1677670,1.651
17,75%,lzma,-6,32,1316901,4.747
18,100%,lzma,-6,1,1316901,4.753
19,75%,lzma,-3,1,1677670,1.663
2,75%,xz,-9,16,1317160,4.833
20,75%,lzma,-6,1,1316901,4.731
21,75%,lzma,-6,16,1316901,4.743
22,100%,xz,-9,32,1317160,4.842
23,100%,xz,-9,16,1317160,4.844
24,50%,lzma,-9,32,1316901,4.791
25,50%,lzma,-3,32,1677670,1.676
26,100%,xz,-3,1,1677976,1.68
27,100%,lzma,-9,16,1316901,4.8
28,100%,lzma,-3,1,1677670,1.675
29,50%,lzma,-6,1,1316901,4.747
3,100%,xz,-6,32,1317160,4.764
4,50%,lzma,-3,1,1677670,1.65
5,75%,xz,-3,1,1677976,1.706
6,100%,lzma,-6,16,1316901,4.696
7,75%,xz,-6,32,1317160,4.77
8,50%,xz,-3,32,1677984,1.715
9,75%,xz,-9,32,1317160,4.822
