configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4248448,2.021
1,50%,xz,-3,1,4244480,3.068
10,100%,xz,-9,1,3763616,8.382
11,50%,lzma,-6,16,3786768,8.044
12,75%,xz,-3,32,4248448,2.036
13,50%,lzma,-3,16,4243773,3.015
14,50%,lzma,-6,32,3786768,8.01
15,50%,xz,-6,32,3787408,8.081
16,75%,lzma,-3,16,4243773,3.045
17,75%,lzma,-6,32,3786768,8.004
18,100%,lzma,-6,1,3786768,8.006
19,75%,lzma,-3,1,4243773,2.962
2,75%,xz,-9,16,3763624,8.406
20,75%,lzma,-6,1,3786768,8.063
21,75%,lzma,-6,16,3786768,8.05
22,100%,xz,-9,32,3763624,8.411
23,100%,xz,-9,16,3763624,8.39
24,50%,lzma,-9,32,3762987,8.323
25,50%,lzma,-3,32,4243773,3.022
26,100%,xz,-3,1,4244480,3.069
27,100%,lzma,-9,16,3762987,8.349
28,100%,lzma,-3,1,4243773,3.039
29,50%,lzma,-6,1,3786768,8.001
3,100%,xz,-6,32,3787408,8.112
4,50%,lzma,-3,1,4243773,3.024
5,75%,xz,-3,1,4244480,3.055
6,100%,lzma,-6,16,3786768,8.035
7,75%,xz,-6,32,3787408,8.101
8,50%,xz,-3,32,4248448,2.022
9,75%,xz,-9,32,3763624,8.4
