configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3001852,2.681
1,50%,xz,-3,1,3001844,2.703
10,100%,xz,-9,1,2750272,5.572
11,50%,lzma,-6,16,2749760,5.421
12,75%,xz,-3,32,3001852,2.687
13,50%,lzma,-3,16,3001334,2.704
14,50%,lzma,-6,32,2749760,5.442
15,50%,xz,-6,32,2750236,5.431
16,75%,lzma,-3,16,3001334,2.655
17,75%,lzma,-6,32,2749760,5.392
18,100%,lzma,-6,1,2749760,5.433
19,75%,lzma,-3,1,3001334,2.677
2,75%,xz,-9,16,2750280,5.526
20,75%,lzma,-6,1,2749760,5.416
21,75%,lzma,-6,16,2749760,5.44
22,100%,xz,-9,32,2750280,5.543
23,100%,xz,-9,16,2750280,5.53
24,50%,lzma,-9,32,2749803,5.494
25,50%,lzma,-3,32,3001334,2.692
26,100%,xz,-3,1,3001844,2.711
27,100%,lzma,-9,16,2749803,5.511
28,100%,lzma,-3,1,3001334,2.672
29,50%,lzma,-6,1,2749760,5.433
3,100%,xz,-6,32,2750236,5.426
4,50%,lzma,-3,1,3001334,2.685
5,75%,xz,-3,1,3001844,2.7
6,100%,lzma,-6,16,2749760,5.433
7,75%,xz,-6,32,2750236,5.44
8,50%,xz,-3,32,3001852,2.72
9,75%,xz,-9,32,2750280,5.507
