configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4853744,2.92
1,50%,xz,-3,1,4853736,2.881
10,100%,xz,-9,1,4415072,3.689
11,50%,lzma,-6,16,4414351,3.754
12,75%,xz,-3,32,4853744,2.92
13,50%,lzma,-3,16,4852943,2.874
14,50%,lzma,-6,32,4414351,3.725
15,50%,xz,-6,32,4415080,3.791
16,75%,lzma,-3,16,4852943,2.891
17,75%,lzma,-6,32,4414351,3.777
18,100%,lzma,-6,1,4414351,3.754
19,75%,lzma,-3,1,4852943,2.849
2,75%,xz,-9,16,4415080,3.665
20,75%,lzma,-6,1,4414351,3.74
21,75%,lzma,-6,16,4414351,3.745
22,100%,xz,-9,32,4415080,3.692
23,100%,xz,-9,16,4415080,3.68
24,50%,lzma,-9,32,4414351,3.656
25,50%,lzma,-3,32,4852943,2.903
26,100%,xz,-3,1,4853736,2.872
27,100%,lzma,-9,16,4414351,3.697
28,100%,lzma,-3,1,4852943,2.848
29,50%,lzma,-6,1,4414351,3.708
3,100%,xz,-6,32,4415080,3.786
4,50%,lzma,-3,1,4852943,2.884
5,75%,xz,-3,1,4853736,2.916
6,100%,lzma,-6,16,4414351,3.728
7,75%,xz,-6,32,4415080,3.778
8,50%,xz,-3,32,4853744,2.932
9,75%,xz,-9,32,4415080,3.714
