configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.112
1,50%,xz,-3,1,3382412,4.037
10,100%,xz,-9,1,2830604,8.561
11,50%,lzma,-6,16,2831189,8.429
12,75%,xz,-3,32,3382420,4.115
13,50%,lzma,-3,16,3381840,4.035
14,50%,lzma,-6,32,2831189,8.428
15,50%,xz,-6,32,2831684,8.407
16,75%,lzma,-3,16,3381840,4.02
17,75%,lzma,-6,32,2831189,8.368
18,100%,lzma,-6,1,2831189,8.412
19,75%,lzma,-3,1,3381840,4.041
2,75%,xz,-9,16,2830612,8.563
20,75%,lzma,-6,1,2831189,8.398
21,75%,lzma,-6,16,2831189,8.362
22,100%,xz,-9,32,2830612,8.558
23,100%,xz,-9,16,2830612,8.582
24,50%,lzma,-9,32,2830116,8.527
25,50%,lzma,-3,32,3381840,4.057
26,100%,xz,-3,1,3382412,4.037
27,100%,lzma,-9,16,2830116,8.56
28,100%,lzma,-3,1,3381840,4.041
29,50%,lzma,-6,1,2831189,8.406
3,100%,xz,-6,32,2831684,8.407
4,50%,lzma,-3,1,3381840,4.04
5,75%,xz,-3,1,3382412,4.018
6,100%,lzma,-6,16,2831189,8.421
7,75%,xz,-6,32,2831684,8.418
8,50%,xz,-3,32,3382420,4.121
9,75%,xz,-9,32,2830612,8.544
