configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2149748,1.284
1,50%,xz,-3,1,2131652,2.634
10,100%,xz,-9,1,1738884,11.909
11,50%,lzma,-6,16,1778958,11.455
12,75%,xz,-3,32,2149748,1.3
13,50%,lzma,-3,16,2131278,2.563
14,50%,lzma,-6,32,1778958,11.459
15,50%,xz,-6,32,1797072,8.695
16,75%,lzma,-3,16,2131278,2.549
17,75%,lzma,-6,32,1778958,11.447
18,100%,lzma,-6,1,1778958,11.417
19,75%,lzma,-3,1,2131278,2.524
2,75%,xz,-9,16,1738892,11.922
20,75%,lzma,-6,1,1778958,11.545
21,75%,lzma,-6,16,1778958,11.446
22,100%,xz,-9,32,1738892,11.888
23,100%,xz,-9,16,1738892,11.936
24,50%,lzma,-9,32,1738572,11.762
25,50%,lzma,-3,32,2131278,2.589
26,100%,xz,-3,1,2131652,2.616
27,100%,lzma,-9,16,1738572,11.865
28,100%,lzma,-3,1,2131278,2.528
29,50%,lzma,-6,1,1778958,11.438
3,100%,xz,-6,32,1797072,8.66
4,50%,lzma,-3,1,2131278,2.575
5,75%,xz,-3,1,2131652,2.633
6,100%,lzma,-6,16,1778958,11.467
7,75%,xz,-6,32,1797072,8.671
8,50%,xz,-3,32,2149748,1.321
9,75%,xz,-9,32,1738892,11.872
