configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,2618072,1.853
1,50%,xz,-3,1,2618064,1.87
10,100%,xz,-9,1,2426816,3.139
11,50%,lzma,-6,16,2426397,3.075
12,75%,xz,-3,32,2618072,1.835
13,50%,lzma,-3,16,2617615,1.811
14,50%,lzma,-6,32,2426397,3.105
15,50%,xz,-6,32,2426824,3.126
16,75%,lzma,-3,16,2617615,1.835
17,75%,lzma,-6,32,2426397,3.123
18,100%,lzma,-6,1,2426397,3.066
19,75%,lzma,-3,1,2617615,1.843
2,75%,xz,-9,16,2426824,3.141
20,75%,lzma,-6,1,2426397,3.082
21,75%,lzma,-6,16,2426397,3.093
22,100%,xz,-9,32,2426824,3.157
23,100%,xz,-9,16,2426824,3.127
24,50%,lzma,-9,32,2426397,3.135
25,50%,lzma,-3,32,2617615,1.839
26,100%,xz,-3,1,2618064,1.885
27,100%,lzma,-9,16,2426397,3.122
28,100%,lzma,-3,1,2617615,1.865
29,50%,lzma,-6,1,2426397,3.072
3,100%,xz,-6,32,2426824,3.123
4,50%,lzma,-3,1,2617615,1.82
5,75%,xz,-3,1,2618064,1.84
6,100%,lzma,-6,16,2426397,3.099
7,75%,xz,-6,32,2426824,3.091
8,50%,xz,-3,32,2618072,1.89
9,75%,xz,-9,32,2426824,3.198
