configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,4914804,3.553
1,50%,xz,-3,1,4914796,3.533
10,100%,xz,-9,1,4489868,4.413
11,50%,lzma,-6,16,4489170,4.404
12,75%,xz,-3,32,4914804,3.549
13,50%,lzma,-3,16,4913990,3.54
14,50%,lzma,-6,32,4489170,4.392
15,50%,xz,-6,32,4489920,4.461
16,75%,lzma,-3,16,4913990,3.515
17,75%,lzma,-6,32,4489170,4.414
18,100%,lzma,-6,1,4489170,4.409
19,75%,lzma,-3,1,4913990,3.574
2,75%,xz,-9,16,4489876,4.451
20,75%,lzma,-6,1,4489170,4.418
21,75%,lzma,-6,16,4489170,4.406
22,100%,xz,-9,32,4489876,4.462
23,100%,xz,-9,16,4489876,4.477
24,50%,lzma,-9,32,4489124,4.43
25,50%,lzma,-3,32,4913990,3.526
26,100%,xz,-3,1,4914796,3.555
27,100%,lzma,-9,16,4489124,4.444
28,100%,lzma,-3,1,4913990,3.494
29,50%,lzma,-6,1,4489170,4.433
3,100%,xz,-6,32,4489920,4.424
4,50%,lzma,-3,1,4913990,3.545
5,75%,xz,-3,1,4914796,3.577
6,100%,lzma,-6,16,4489170,4.41
7,75%,xz,-6,32,4489920,4.444
8,50%,xz,-3,32,4914804,3.566
9,75%,xz,-9,32,4489876,4.464
