configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,515656,0.49
1,50%,xz,-3,1,515648,0.458
10,100%,xz,-9,1,453260,1.557
11,50%,lzma,-6,16,453144,1.508
12,75%,xz,-3,32,515656,0.486
13,50%,lzma,-3,16,515524,0.44
14,50%,lzma,-6,32,453144,1.494
15,50%,xz,-6,32,453268,1.538
16,75%,lzma,-3,16,515524,0.481
17,75%,lzma,-6,32,453144,1.521
18,100%,lzma,-6,1,453144,1.526
19,75%,lzma,-3,1,515524,0.457
2,75%,xz,-9,16,453268,1.598
20,75%,lzma,-6,1,453144,1.519
21,75%,lzma,-6,16,453144,1.495
22,100%,xz,-9,32,453268,1.561
23,100%,xz,-9,16,453268,1.563
24,50%,lzma,-9,32,453144,1.566
25,50%,lzma,-3,32,515524,0.444
26,100%,xz,-3,1,515648,0.473
27,100%,lzma,-9,16,453144,1.543
28,100%,lzma,-3,1,515524,0.441
29,50%,lzma,-6,1,453144,1.495
3,100%,xz,-6,32,453268,1.532
4,50%,lzma,-3,1,515524,0.464
5,75%,xz,-3,1,515648,0.486
6,100%,lzma,-6,16,453144,1.494
7,75%,xz,-6,32,453268,1.508
8,50%,xz,-3,32,515656,0.489
9,75%,xz,-9,32,453268,1.602
