configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,14838428,3.144
1,50%,xz,-3,1,14777004,9.691
10,100%,xz,-9,1,13374160,27.53
11,50%,lzma,-6,16,13497551,24.433
12,75%,xz,-3,32,14838428,3.127
13,50%,lzma,-3,16,14775082,9.677
14,50%,lzma,-6,32,13497551,24.532
15,50%,xz,-6,32,13577880,12.844
16,75%,lzma,-3,16,14775082,9.68
17,75%,lzma,-6,32,13497551,24.455
18,100%,lzma,-6,1,13497551,24.499
19,75%,lzma,-3,1,14775082,9.695
2,75%,xz,-9,16,13374168,27.527
20,75%,lzma,-6,1,13497551,24.611
21,75%,lzma,-6,16,13497551,24.434
22,100%,xz,-9,32,13374168,27.474
23,100%,xz,-9,16,13374168,27.446
24,50%,lzma,-9,32,13365111,27.508
25,50%,lzma,-3,32,14775082,9.742
26,100%,xz,-3,1,14777004,9.736
27,100%,lzma,-9,16,13365111,27.517
28,100%,lzma,-3,1,14775082,9.712
29,50%,lzma,-6,1,13497551,24.365
3,100%,xz,-6,32,13577880,12.87
4,50%,lzma,-3,1,14775082,9.758
5,75%,xz,-3,1,14777004,9.718
6,100%,lzma,-6,16,13497551,24.377
7,75%,xz,-6,32,13577880,12.978
8,50%,xz,-3,32,14838428,3.143
9,75%,xz,-9,32,13374168,27.489
