configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3272448,2.304
1,50%,xz,-3,1,3272440,2.222
10,100%,xz,-9,1,2849908,5.599
11,50%,lzma,-6,16,2849620,5.606
12,75%,xz,-3,32,3272448,2.265
13,50%,lzma,-3,16,3271884,2.225
14,50%,lzma,-6,32,2849620,5.563
15,50%,xz,-6,32,2850112,5.6
16,75%,lzma,-3,16,3271884,2.243
17,75%,lzma,-6,32,2849620,5.558
18,100%,lzma,-6,1,2849620,5.543
19,75%,lzma,-3,1,3271884,2.236
2,75%,xz,-9,16,2849916,5.632
20,75%,lzma,-6,1,2849620,5.572
21,75%,lzma,-6,16,2849620,5.578
22,100%,xz,-9,32,2849916,5.628
23,100%,xz,-9,16,2849916,5.642
24,50%,lzma,-9,32,2849422,5.632
25,50%,lzma,-3,32,3271884,2.249
26,100%,xz,-3,1,3272440,2.267
27,100%,lzma,-9,16,2849422,5.621
28,100%,lzma,-3,1,3271884,2.241
29,50%,lzma,-6,1,2849620,5.566
3,100%,xz,-6,32,2850112,5.542
4,50%,lzma,-3,1,3271884,2.249
5,75%,xz,-3,1,3272440,2.244
6,100%,lzma,-6,16,2849620,5.607
7,75%,xz,-6,32,2850112,5.672
8,50%,xz,-3,32,3272448,2.244
9,75%,xz,-9,32,2849916,5.651
