configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10432656,5.186
1,50%,xz,-3,1,10362252,12.332
10,100%,xz,-9,1,8385868,34.462
11,50%,lzma,-6,16,8627467,29.904
12,75%,xz,-3,32,10432656,5.182
13,50%,lzma,-3,16,10360607,12.396
14,50%,lzma,-6,32,8627467,29.948
15,50%,xz,-6,32,8712308,18.891
16,75%,lzma,-3,16,10360607,12.483
17,75%,lzma,-6,32,8627467,30.049
18,100%,lzma,-6,1,8627467,29.963
19,75%,lzma,-3,1,10360607,12.444
2,75%,xz,-9,16,8385876,34.653
20,75%,lzma,-6,1,8627467,29.93
21,75%,lzma,-6,16,8627467,29.869
22,100%,xz,-9,32,8385876,34.581
23,100%,xz,-9,16,8385876,34.564
24,50%,lzma,-9,32,8384529,34.525
25,50%,lzma,-3,32,10360607,12.322
26,100%,xz,-3,1,10362252,12.41
27,100%,lzma,-9,16,8384529,34.59
28,100%,lzma,-3,1,10360607,12.389
29,50%,lzma,-6,1,8627467,29.982
3,100%,xz,-6,32,8712308,18.837
4,50%,lzma,-3,1,10360607,12.382
5,75%,xz,-3,1,10362252,12.289
6,100%,lzma,-6,16,8627467,29.981
7,75%,xz,-6,32,8712308,18.957
8,50%,xz,-3,32,10432656,5.239
9,75%,xz,-9,32,8385876,34.619
