configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,3382420,4.076
1,50%,xz,-3,1,3382412,3.985
10,100%,xz,-9,1,2830604,8.106
11,50%,lzma,-6,16,2831189,8.017
12,75%,xz,-3,32,3382420,4.038
13,50%,lzma,-3,16,3381840,3.997
14,50%,lzma,-6,32,2831189,8.003
15,50%,xz,-6,32,2831684,8.034
16,75%,lzma,-3,16,3381840,3.984
17,75%,lzma,-6,32,2831189,8.018
18,100%,lzma,-6,1,2831189,7.997
19,75%,lzma,-3,1,3381840,4.015
2,75%,xz,-9,16,2830612,8.127
20,75%,lzma,-6,1,2831189,8.009
21,75%,lzma,-6,16,2831189,7.985
22,100%,xz,-9,32,2830612,8.15
23,100%,xz,-9,16,2830612,8.146
24,50%,lzma,-9,32,2830116,8.122
25,50%,lzma,-3,32,3381840,3.971
26,100%,xz,-3,1,3382412,3.98
27,100%,lzma,-9,16,2830116,8.139
28,100%,lzma,-3,1,3381840,3.959
29,50%,lzma,-6,1,2831189,8.045
3,100%,xz,-6,32,2831684,7.993
4,50%,lzma,-3,1,3381840,3.953
5,75%,xz,-3,1,3382412,3.985
6,100%,lzma,-6,16,2831189,8.089
7,75%,xz,-6,32,2831684,8.035
8,50%,xz,-3,32,3382420,3.96
9,75%,xz,-9,32,2830612,8.139
