configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,1677984,1.716
1,50%,xz,-3,1,1677976,1.718
10,100%,xz,-9,1,1317152,4.929
11,50%,lzma,-6,16,1316901,4.838
12,75%,xz,-3,32,1677984,1.682
13,50%,lzma,-3,16,1677670,1.664
14,50%,lzma,-6,32,1316901,4.863
15,50%,xz,-6,32,1317160,4.846
16,75%,lzma,-3,16,1677670,1.731
17,75%,lzma,-6,32,1316901,4.835
18,100%,lzma,-6,1,1316901,4.848
19,75%,lzma,-3,1,1677670,1.686
2,75%,xz,-9,16,1317160,4.919
20,75%,lzma,-6,1,1316901,4.824
21,75%,lzma,-6,16,1316901,4.854
22,100%,xz,-9,32,1317160,4.925
23,100%,xz,-9,16,1317160,4.965
24,50%,lzma,-9,32,1316901,4.91
25,50%,lzma,-3,32,1677670,1.693
26,100%,xz,-3,1,1677976,1.703
27,100%,lzma,-9,16,1316901,4.91
28,100%,lzma,-3,1,1677670,1.698
29,50%,lzma,-6,1,1316901,4.81
3,100%,xz,-6,32,1317160,4.836
4,50%,lzma,-3,1,1677670,1.716
5,75%,xz,-3,1,1677976,1.694
6,100%,lzma,-6,16,1316901,4.821
7,75%,xz,-6,32,1317160,4.857
8,50%,xz,-3,32,1677984,1.701
9,75%,xz,-9,32,1317160,4.908
