configurationID,memory,format,level,depth,size,time
0,75%,xz,-3,16,10362252,12.676
1,50%,xz,-3,1,10362252,12.675
10,100%,xz,-9,1,8385868,36.792
11,50%,lzma,-6,16,8627467,32.135
12,75%,xz,-3,32,10362252,12.789
13,50%,lzma,-3,16,10360607,12.731
14,50%,lzma,-6,32,8627467,32.207
15,50%,xz,-6,32,8628848,32.243
16,75%,lzma,-3,16,10360607,12.752
17,75%,lzma,-6,32,8627467,32.212
18,100%,lzma,-6,1,8627467,32.191
19,75%,lzma,-3,1,10360607,12.608
2,75%,xz,-9,16,8385868,36.73
20,75%,lzma,-6,1,8627467,32.226
21,75%,lzma,-6,16,8627467,32.13
22,100%,xz,-9,32,8385868,36.935
23,100%,xz,-9,16,8385868,36.765
24,50%,lzma,-9,32,8384529,36.656
25,50%,lzma,-3,32,10360607,12.666
26,100%,xz,-3,1,10362252,12.532
27,100%,lzma,-9,16,8384529,36.597
28,100%,lzma,-3,1,10360607,12.692
29,50%,lzma,-6,1,8627467,32.332
3,100%,xz,-6,32,8628848,32.195
4,50%,lzma,-3,1,10360607,12.682
5,75%,xz,-3,1,10362252,12.687
6,100%,lzma,-6,16,8627467,32.236
7,75%,xz,-6,32,8628848,32.25
8,50%,xz,-3,32,10362252,12.516
9,75%,xz,-9,32,8385868,36.862
